iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
NOR,Europe,Norway,2021-08-03,138740.0,475.0,338.571,799.0,0.0,0.0,25678.227,87.914,62.663,147.88,0.0,0.0,1.34,,,19.0,3.517,,,,,6594363.0,16875.0,1220.496,3.123,14532.0,2.69,0.026,38.5,people tested,5510577.0,3645786.0,1863954.0,837.0,33286.0,39254.0,101.99,67.48,34.5,0.02,7265.0,26078.0,0.483,47.22,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-08-04,139218.0,478.0,382.429,804.0,5.0,0.714,25766.696,88.469,70.781,148.806,0.925,0.132,1.34,,,25.0,4.627,,,,,6612161.0,17798.0,1223.79,3.294,14833.0,2.745,0.028,35.7,people tested,5596410.0,3687796.0,1907768.0,846.0,85833.0,38049.0,103.58,68.25,35.31,0.02,7042.0,22354.0,0.414,47.22,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-08-05,139778.0,560.0,378.714,804.0,0.0,0.714,25870.342,103.646,70.093,148.806,0.0,0.132,1.32,,,30.0,5.552,,,,,6629653.0,17492.0,1227.027,3.237,15148.0,2.804,0.026,38.5,people tested,5681129.0,3723800.0,1956464.0,865.0,84719.0,36690.0,105.15,68.92,36.21,0.02,6791.0,17880.0,0.331,47.22,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-08-06,140204.0,426.0,390.429,804.0,0.0,0.714,25949.187,78.845,72.261,148.806,0.0,0.132,1.3,,,33.0,6.108,,,,,6646624.0,16971.0,1230.168,3.141,15295.0,2.831,0.028,35.7,people tested,5713407.0,3734424.0,1978115.0,868.0,32278.0,36593.0,105.74,69.12,36.61,0.02,6773.0,16279.0,0.301,47.22,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-08-07,140466.0,262.0,405.571,804.0,0.0,0.714,25997.678,48.491,75.064,148.806,0.0,0.132,1.29,,,,,,,,,6656560.0,9936.0,1232.007,1.839,15332.0,2.838,0.032,31.2,people tested,5715021.0,3734712.0,1979440.0,869.0,1614.0,36639.0,105.77,69.12,36.64,0.02,6781.0,16256.0,0.301,47.22,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-08-08,140836.0,370.0,426.143,804.0,0.0,0.714,26066.158,68.48,78.871,148.806,0.0,0.132,1.29,,,,,6.0,1.113,34.0,6.306,6666430.0,9870.0,1233.834,1.827,15444.0,2.858,0.034,29.4,people tested,5716015.0,3734805.0,1980340.0,870.0,994.0,36744.0,105.79,69.12,36.65,0.02,6801.0,16257.0,0.301,47.22,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,-1207.5,-1.83,10.82,-223.486083063531
NOR,Europe,Norway,2021-08-09,141333.0,497.0,438.286,804.0,0.0,0.714,26158.144,91.986,81.119,148.806,0.0,0.132,1.28,,,25.0,4.627,,,,,6688328.0,21898.0,1237.887,4.053,15834.0,2.931,0.031,32.3,people tested,5740685.0,3737871.0,2001938.0,876.0,24670.0,37628.0,106.25,69.18,37.05,0.02,6964.0,15369.0,0.284,47.22,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-08-10,141999.0,666.0,465.571,805.0,1.0,0.857,26281.408,123.264,86.169,148.991,0.185,0.159,1.27,,,33.0,6.108,,,,,6706727.0,18399.0,1241.292,3.405,16052.0,2.971,0.031,32.3,people tested,5782008.0,3745033.0,2036092.0,883.0,41323.0,38776.0,107.01,69.31,37.68,0.02,7177.0,14178.0,0.262,47.22,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-08-11,142321.0,322.0,443.286,807.0,2.0,0.429,26341.004,59.596,82.044,149.361,0.37,0.079,1.26,,,32.0,5.923,,,,,6725499.0,18772.0,1244.766,3.474,16191.0,2.997,0.032,31.2,people tested,5885527.0,3766563.0,2118057.0,907.0,103519.0,41302.0,108.93,69.71,39.2,0.02,7644.0,11252.0,0.208,47.22,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-08-12,142895.0,574.0,445.286,807.0,0.0,0.429,26447.241,106.237,82.414,149.361,0.0,0.079,1.27,,,31.0,5.738,,,,,6743273.0,17774.0,1248.056,3.29,16231.0,3.004,0.03,33.3,people tested,5989500.0,3785280.0,2203294.0,926.0,103973.0,44053.0,110.85,70.06,40.78,0.02,8153.0,8783.0,0.163,47.22,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-08-13,143767.0,872.0,509.0,808.0,1.0,0.571,26608.632,161.391,94.207,149.546,0.185,0.106,1.29,,,25.0,4.627,,,,,6760934.0,17661.0,1251.325,3.269,16330.0,3.022,0.031,32.3,people tested,6034639.0,3791039.0,2242671.0,929.0,45139.0,45890.0,111.69,70.17,41.51,0.02,8493.0,8088.0,0.15,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-08-14,144035.0,268.0,509.857,808.0,0.0,0.571,26658.234,49.602,94.365,149.546,0.0,0.106,1.27,,,,,,,,,6771297.0,10363.0,1253.243,1.918,16391.0,3.034,0.042,23.8,people tested,6037249.0,3791313.0,2245004.0,932.0,2610.0,46033.0,111.74,70.17,41.55,0.02,8520.0,8086.0,0.15,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-08-15,144484.0,449.0,521.143,808.0,0.0,0.571,26741.336,83.102,96.454,149.546,0.0,0.106,1.27,,,,,3.0,0.556,36.0,6.677,6781086.0,9789.0,1255.055,1.812,16379.0,3.031,0.038,26.3,people tested,6038486.0,3791389.0,2246161.0,936.0,1237.0,46067.0,111.76,70.17,41.57,0.02,8526.0,8083.0,0.15,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,-1147.4,-1.72,8.38,-212.362676361983
NOR,Europe,Norway,2021-08-16,145014.0,530.0,525.857,809.0,1.0,0.714,26839.429,98.093,97.327,149.731,0.185,0.132,1.26,,,29.0,5.367,,,,,6802391.0,21305.0,1258.998,3.943,16295.0,3.016,0.029,34.5,people tested,6071978.0,3793719.0,2277314.0,945.0,33492.0,47328.0,112.38,70.21,42.15,0.02,8760.0,7978.0,0.148,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-08-17,145761.0,747.0,537.429,810.0,1.0,0.714,26977.685,138.256,99.468,149.916,0.185,0.132,1.26,,,32.0,5.923,,,,,6821649.0,19258.0,1262.562,3.564,16417.0,3.038,0.033,30.3,people tested,6121567.0,3798189.0,2322393.0,985.0,49589.0,48508.0,113.3,70.3,42.98,0.02,8978.0,7594.0,0.141,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-08-18,146373.0,612.0,578.857,811.0,1.0,0.571,27090.955,113.27,107.136,150.101,0.185,0.106,1.27,,,28.0,5.182,,,,,6841703.0,20054.0,1266.274,3.712,16601.0,3.073,0.034,29.4,people tested,6239755.0,3809357.0,2429329.0,1069.0,118188.0,50604.0,115.49,70.5,44.96,0.02,9366.0,6113.0,0.113,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-08-19,147058.0,685.0,594.714,811.0,0.0,0.571,27217.736,126.781,110.071,150.101,0.0,0.106,1.28,,,32.0,5.923,,,,,6861930.0,20227.0,1270.017,3.744,16951.0,3.137,0.033,30.3,people tested,6351218.0,3819264.0,2530817.0,1137.0,111463.0,51674.0,117.55,70.69,46.84,0.02,9564.0,4855.0,0.09,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-08-20,147778.0,720.0,573.0,811.0,0.0,0.429,27350.995,133.259,106.052,150.101,0.0,0.079,1.3,,,37.0,6.848,,,,,6883318.0,21388.0,1273.976,3.959,17483.0,3.236,0.035,28.6,people tested,6409716.0,3824212.0,2584352.0,1152.0,58498.0,53582.0,118.63,70.78,47.83,0.02,9917.0,4739.0,0.088,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-08-21,148055.0,277.0,574.286,811.0,0.0,0.429,27402.263,51.268,106.29,150.101,0.0,0.079,1.33,,,,,,,,,6895033.0,11715.0,1276.144,2.168,17677.0,3.272,0.051,19.6,people tested,6416988.0,3824588.0,2591245.0,1155.0,7272.0,54248.0,118.77,70.79,47.96,0.02,10040.0,4754.0,0.088,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-08-22,148608.0,553.0,589.143,811.0,0.0,0.429,27504.613,102.35,109.04,150.101,0.0,0.079,1.38,,,,,6.0,1.113,49.0,9.089,6907229.0,12196.0,1278.401,2.257,18020.0,3.335,0.045,22.2,people tested,6418963.0,3824721.0,2593086.0,1156.0,1975.0,54354.0,118.8,70.79,47.99,0.02,10060.0,4762.0,0.088,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,-1066.3,-1.58,11.46,-197.352555172375
NOR,Europe,Norway,2021-08-23,149732.0,1124.0,674.0,811.0,0.0,0.286,27712.644,208.032,124.745,150.101,0.0,0.053,1.43,,,53.0,9.809,,,,,6938018.0,30789.0,1284.1,5.698,19375.0,3.586,0.038,26.3,people tested,6462856.0,3827030.0,2634599.0,1227.0,43893.0,55840.0,119.62,70.83,48.76,0.02,10335.0,4759.0,0.088,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-08-24,150825.0,1093.0,723.429,811.0,0.0,0.143,27914.939,202.294,133.893,150.101,0.0,0.026,1.44,,,52.0,9.624,,,,,6968135.0,30117.0,1289.674,5.574,20927.0,3.873,0.044,22.7,people tested,6535138.0,3832347.0,2701493.0,1298.0,72282.0,59082.0,120.95,70.93,50.0,0.02,10935.0,4880.0,0.09,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-08-25,152119.0,1294.0,820.857,814.0,3.0,0.429,28154.434,239.496,151.926,150.656,0.555,0.079,1.46,,,56.0,10.365,,,,,6999485.0,31350.0,1295.476,5.802,22540.0,4.172,0.045,22.2,people tested,6673772.0,3844581.0,2827872.0,1319.0,138634.0,62002.0,123.52,71.16,52.34,0.02,11475.0,5032.0,0.093,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-08-26,153534.0,1415.0,925.143,814.0,0.0,0.429,28416.325,261.891,171.227,150.656,0.0,0.079,1.46,,,65.0,12.03,,,,,7029995.0,30510.0,1301.123,5.647,24009.0,4.444,0.046,21.7,people tested,6812458.0,3858062.0,2952991.0,1405.0,138686.0,65891.0,126.09,71.41,54.65,0.03,12195.0,5543.0,0.103,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-08-27,155086.0,1552.0,1044.0,814.0,0.0,0.429,28703.572,287.247,193.225,150.656,0.0,0.079,1.44,,,60.0,11.105,,,,,7058706.0,28711.0,1306.437,5.314,25055.0,4.637,0.05,20.0,people tested,6883027.0,3866906.0,3014659.0,1462.0,70569.0,67616.0,127.39,71.57,55.8,0.03,12514.0,6099.0,0.113,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-08-28,156133.0,1047.0,1154.0,814.0,0.0,0.429,28897.352,193.78,213.584,150.656,0.0,0.079,1.41,,,,,,,,,7075277.0,16571.0,1309.504,3.067,25749.0,4.766,0.06,16.7,people tested,6895506.0,3869265.0,3024771.0,1470.0,12479.0,68360.0,127.62,71.61,55.98,0.03,12652.0,6382.0,0.118,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-08-29,157040.0,907.0,1204.571,814.0,0.0,0.429,29065.221,167.869,222.944,150.656,0.0,0.079,1.38,,,,,8.0,1.484,69.0,12.798,7091869.0,16592.0,1312.575,3.071,26377.0,4.882,0.058,17.2,people tested,6900451.0,3869430.0,3029547.0,1474.0,4945.0,68784.0,127.71,71.62,56.07,0.03,12731.0,6387.0,0.118,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,-997.2,-1.46,9.65,-184.56341369023
NOR,Europe,Norway,2021-08-30,158389.0,1349.0,1236.714,814.0,0.0,0.429,29314.896,249.675,228.893,150.656,0.0,0.079,1.35,,,79.0,14.621,,,,,7133118.0,41249.0,1320.209,7.634,27871.0,5.158,0.045,22.2,people tested,6946881.0,3878258.0,3067122.0,1501.0,46430.0,69146.0,128.57,71.78,56.77,0.03,12798.0,7318.0,0.135,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-08-31,160174.0,1785.0,1335.571,814.0,0.0,0.429,29645.267,330.371,247.19,150.656,0.0,0.079,1.32,,,89.0,16.472,,,,,7170819.0,37701.0,1327.187,6.978,28955.0,5.359,0.043,23.3,people tested,7001987.0,3886972.0,3113488.0,1527.0,55106.0,66693.0,129.59,71.94,57.62,0.03,12344.0,7804.0,0.144,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-09-01,161814.0,1640.0,1385.0,822.0,8.0,1.143,29948.801,303.534,256.338,152.137,1.481,0.212,1.28,,,83.0,15.362,,,,,7206824.0,36005.0,1333.851,6.664,29620.0,5.482,0.045,22.2,people tested,7098568.0,3903227.0,3193745.0,1596.0,96581.0,60685.0,131.38,72.24,59.11,0.03,11232.0,8378.0,0.155,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-09-02,163364.0,1550.0,1404.286,822.0,0.0,1.143,30235.677,286.877,259.908,152.137,0.0,0.212,1.24,,,89.0,16.472,,,,,7242113.0,35289.0,1340.382,6.531,30303.0,5.609,0.043,23.3,people tested,7195591.0,3920285.0,3273622.0,1684.0,97023.0,54733.0,133.18,72.56,60.59,0.03,10130.0,8889.0,0.165,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-09-03,165051.0,1687.0,1423.571,822.0,0.0,1.143,30547.91,312.233,263.477,152.137,0.0,0.212,1.21,,,88.0,16.287,,,,,7273030.0,30917.0,1346.104,5.722,30618.0,5.667,0.05,20.0,people tested,7240939.0,3929403.0,3309804.0,1732.0,45348.0,51130.0,134.02,72.73,61.26,0.03,9463.0,8928.0,0.165,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-09-04,166200.0,1149.0,1438.143,822.0,0.0,1.143,30760.569,212.659,266.174,152.137,0.0,0.212,1.18,,,,,,,,,7288914.0,15884.0,1349.044,2.94,30520.0,5.649,0.062,16.1,people tested,7248078.0,3930577.0,3315768.0,1733.0,7139.0,50367.0,134.15,72.75,61.37,0.03,9322.0,8759.0,0.162,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-09-05,167265.0,1065.0,1460.714,822.0,0.0,1.143,30957.681,197.112,270.351,152.137,0.0,0.212,1.13,,,,,17.0,3.153,69.0,12.798,7304734.0,15820.0,1351.972,2.928,30409.0,5.628,0.06,16.7,people tested,7249375.0,3930834.0,3316802.0,1739.0,1297.0,49846.0,134.17,72.75,61.39,0.03,9226.0,8772.0,0.162,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,-938.3,-1.36,8.05,-173.662104959429
NOR,Europe,Norway,2021-09-06,168469.0,1204.0,1440.0,822.0,0.0,1.143,31180.519,222.838,266.518,152.137,0.0,0.212,1.09,,,94.0,17.398,,,,,7344813.0,40079.0,1359.39,7.418,30242.0,5.597,0.045,22.2,people tested,7274610.0,3935812.0,3337047.0,1751.0,25235.0,46818.0,134.64,72.84,61.76,0.03,8665.0,8222.0,0.152,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-09-07,170173.0,1704.0,1428.429,823.0,1.0,1.286,31495.898,315.379,264.376,152.322,0.185,0.238,1.06,,,103.0,19.063,,,,,7378930.0,34117.0,1365.704,6.314,29730.0,5.502,0.042,23.8,people tested,7308674.0,3943816.0,3363081.0,1777.0,34064.0,43812.0,135.27,72.99,62.24,0.03,8109.0,8121.0,0.15,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-09-08,171719.0,1546.0,1415.0,826.0,3.0,0.571,31782.035,286.136,261.891,152.877,0.555,0.106,1.03,,,97.0,17.953,,,,,7409788.0,30858.0,1371.416,5.711,28995.0,5.366,0.045,22.2,people tested,7381522.0,3963726.0,3415930.0,1866.0,72848.0,40422.0,136.62,73.36,63.22,0.03,7481.0,8643.0,0.16,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-09-09,173348.0,1629.0,1426.286,827.0,1.0,0.714,32083.533,301.498,263.979,153.063,0.185,0.132,1.0,,,104.0,19.248,,,,,7437195.0,27407.0,1376.488,5.073,27869.0,5.158,0.048,20.8,people tested,7445421.0,3982215.0,3461236.0,1970.0,63899.0,35690.0,137.8,73.7,64.06,0.04,6606.0,8847.0,0.164,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-09-10,174649.0,1301.0,1371.143,827.0,0.0,0.714,32324.324,240.791,253.773,153.063,0.0,0.132,0.96,,,116.0,21.469,,,,,7460985.0,23790.0,1380.891,4.403,26851.0,4.97,0.05,20.0,people tested,7475452.0,3991662.0,3481755.0,2035.0,30031.0,33502.0,138.36,73.88,64.44,0.04,6201.0,8894.0,0.165,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-09-11,175489.0,840.0,1327.0,827.0,0.0,0.714,32479.792,155.469,245.603,153.063,0.0,0.132,0.93,,,,,,,,,7471566.0,10581.0,1382.85,1.958,26093.0,4.829,0.063,15.9,people tested,7479342.0,3992766.0,3484538.0,2038.0,3890.0,33038.0,138.43,73.9,64.49,0.04,6115.0,8884.0,0.164,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-09-12,176142.0,653.0,1268.143,827.0,0.0,0.714,32600.651,120.858,234.71,153.063,0.0,0.132,0.9,,,,,24.0,4.452,101.0,18.734,7482721.0,11155.0,1384.914,2.065,25427.0,4.706,0.07,14.3,people tested,7479906.0,3993182.0,3484677.0,2047.0,564.0,32933.0,138.44,73.91,64.49,0.04,6095.0,8907.0,0.165,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,-874.8,-1.26,8.79,-161.909420674101
NOR,Europe,Norway,2021-09-13,177262.0,1120.0,1256.143,827.0,0.0,0.714,32807.942,207.291,232.489,153.063,0.0,0.132,0.87,,,127.0,23.505,,,,,7513345.0,30624.0,1390.582,5.668,24076.0,4.456,0.043,23.3,people tested,7496011.0,3998327.0,3495586.0,2098.0,16105.0,31629.0,138.74,74.0,64.7,0.04,5854.0,8931.0,0.165,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-09-14,178481.0,1219.0,1186.857,829.0,2.0,0.857,33033.557,225.615,219.665,153.433,0.37,0.159,0.83,,,105.0,19.434,,,,,7539289.0,25944.0,1395.384,4.802,22908.0,4.24,0.039,25.6,people tested,7524794.0,4014534.0,3508030.0,2230.0,28783.0,30874.0,139.27,74.3,64.93,0.04,5714.0,10103.0,0.187,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-09-15,179450.0,969.0,1104.429,841.0,12.0,2.143,33212.901,179.344,204.409,155.654,2.221,0.397,0.81,,,106.0,19.619,,,,,7563706.0,24417.0,1399.903,4.519,21988.0,4.07,0.038,26.3,people tested,7585540.0,4044337.0,3538160.0,3043.0,60746.0,29145.0,140.39,74.85,65.48,0.06,5394.0,11516.0,0.213,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-09-16,180432.0,982.0,1012.0,841.0,0.0,2.0,33394.651,181.75,187.303,155.654,0.0,0.37,0.79,,,97.0,17.953,,,,,7584972.0,21266.0,1403.839,3.936,21111.0,3.907,0.038,26.3,people tested,7638160.0,4070772.0,3562571.0,4817.0,52620.0,27534.0,141.37,75.34,65.94,0.09,5096.0,12651.0,0.234,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-09-17,181195.0,763.0,935.143,841.0,0.0,2.0,33535.868,141.217,173.078,155.654,0.0,0.37,0.78,,,107.0,19.804,,,,,7601634.0,16662.0,1406.923,3.084,20093.0,3.719,0.041,24.4,people tested,7663052.0,4084092.0,3573380.0,5580.0,24892.0,26800.0,141.83,75.59,66.14,0.1,4960.0,13204.0,0.244,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-09-18,181765.0,570.0,896.571,841.0,0.0,2.0,33641.365,105.497,165.939,155.654,0.0,0.37,0.78,,,,,,,,,7610308.0,8674.0,1408.528,1.605,19820.0,3.668,0.059,16.9,people tested,7665902.0,4086401.0,3573864.0,5637.0,2850.0,26651.0,141.88,75.63,66.15,0.1,4933.0,13376.0,0.248,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-09-19,182239.0,474.0,871.0,841.0,0.0,2.0,33729.093,87.729,161.206,155.654,0.0,0.37,0.77,,,,,12.0,2.226,79.0,14.653,7619639.0,9331.0,1410.255,1.727,19560.0,3.62,0.052,19.2,people tested,7666015.0,4086423.0,3573947.0,5645.0,113.0,26587.0,141.88,75.63,66.15,0.1,4921.0,13320.0,0.247,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,-760.9,-1.08,16.11,-140.828621617425
NOR,Europe,Norway,2021-09-20,182918.0,679.0,808.0,841.0,0.0,2.0,33854.764,125.67,149.546,155.654,0.0,0.37,0.76,,,122.0,22.58,,,,,7647464.0,27825.0,1415.405,5.15,19160.0,3.546,0.036,27.8,people tested,7686564.0,4099327.0,3580608.0,6629.0,20549.0,27222.0,142.26,75.87,66.27,0.12,5038.0,14429.0,0.267,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-09-21,183402.0,484.0,703.0,841.0,0.0,1.714,33944.343,89.58,130.112,155.654,0.0,0.317,0.76,,,119.0,22.025,,,,,7669231.0,21767.0,1419.434,4.029,18563.0,3.436,0.032,31.2,people tested,7712496.0,4114715.0,3590126.0,7655.0,25932.0,26815.0,142.74,76.16,66.45,0.14,4963.0,14312.0,0.265,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
NOR,Europe,Norway,2021-09-22,184609.0,1207.0,737.0,850.0,9.0,1.286,34167.737,223.394,136.405,157.319,1.666,0.238,0.78,,,113.0,20.914,,,,,7689151.0,19920.0,1423.121,3.687,17921.0,3.317,0.036,27.8,people tested,7750651.0,4131652.0,3609192.0,9807.0,38155.0,23587.0,143.45,76.47,66.8,0.18,4366.0,12474.0,0.231,38.89,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,,3.6,82.4,0.957,5403021.0,,,,
